sálvi^a	sálvve^a
kommandihtta#searvi	kåmmåndihtta#siervve
nuoraid#searvi	nuorajd#siervve
penšunistaid#searvi	pensjunistajd#siervve
oahpaheddjiid#searvi	oahpaheddjijd#siervve
smávva#dáluid#searvi	smávva#dálujd#siervve
sáme#searvi	sáme#siervve
girdin#searvi	girdden#siervve
luonddu#gáhtten#searvi	luondo#gáhtten#siervve
miššon#searvi	missjun#siervve
goarrun#searvi	goarrun#siervve
eana#doallo#searvi	iena#doallo#siervve
geaidno#searvi	giejnno#siervve
viesso#searvi	viesso#siervve
motor#searvi	måtur#siervve
gávpejas#searvi	gávppejas#siervve
oasus#searvi	oasus#siervve
suorggádat#searvi	suorgádat#siervve
historjá#searvi	hissturjá#siervve
irvi	irvve
njirvi	njirvve
šnjirvi	sjnjirvve
gádde#skirvi	gádde#skirvve
liđvi	lirvve
nirvi	nirvve
siđvi	sirvve
hurvi	hurvve
lurvi	lurvve
šlurvi	slurvve
smurvi	smurvve
bárvi	bárvve
dáđvi	dárvve
gárvi	gárvve
nárvi	nárvve
biegga#nárvi	biegga#nárvve
beasse#nárvi	biesse#nárvve
várve	várvve
dorve	dårvve
gullan#dorve	gullan#dårvve
hállan#dorve	hállan#dårvve
torve	tårvve
luvvi	luvve
hávvi	hávve
ruovde#hávvi	ruovdde#hávve
buollán#hávvi	buollán#hávve
njávvi	njávve
skávvi	skávve
lávvi	lávve
mihtto#lávvi	mihtto#lávve
skovvi	skåvve
almmuhan#skovvi	almuhan#skåvve
jearahallan#skovvi	jierahallan#skåvve
ohcan#skovvi	åhtsån#skåvve
rovvi	råvve
čeagŋi	tjieggŋe
čávgŋi	tjávgŋe
bákŋi	bágŋe
čuoŋi	tjuoŋe
maŋŋi	maŋŋe
jargŋi	jarŋŋe
meargŋi	mierŋŋe
gárgŋi	gárŋŋe
air#bag	ajr#bag
čáhce#drag	tjáhtse#drag
service#torg	servvetse#tårg
servis#torg	servves#tårg
jiddisch	jiddesch
Kárášjoh	Kárásjjoh
árga#beai	árgga#biej
gaska#beai	gasska#biej
heađe#beai	hiede#biej
agi#beai	age#biej
basse#beai	basse#biej
sotna#beai	sådnå#biej
máđii	mádij
heasta#máđii	hiessta#mádij
ruovde#máđii	ruovdde#mádij
dálve#máđii	dálvve#mádij
ásii	ásij
gaccebaš	gattsebasj
ustibaš	usstebasj
dárbbaš	dárbasj
eallin#dárbbaš	iellen#dárbasj
áddjubaš	áddjubasj
giljobaš	giljjubasj
stuora#giljobaš	stuora#giljjubasj
gilljobaš	gilljubasj
áhkkubaš	áhkkubasj
geađaš	giedasj
varis#mieđaš	vares#miedasj
eahkedaš	iehkedasj
hiđaš	hidasj
nieiddaš	niejdasj
buđaš	budasj
gibbagaš	gibbagasj
várjjagaš	várjagasj
lagaš	lagasj
gáhpagaš	gáhpagasj
goadjen#gierragaš	goadjen#gierragasj
sivjjogaš	sivjugasj
mágaš	mágasj
buolbmágaš	buolmmágasj
gearjahaš	gierjjahasj
miellahaš	miellahasj
oapmahaš	oabmahasj
virge#oapmahaš	virgge#oabmahasj
ášše#oapmahaš	ássje#oabmahasj
unnahaš	unnahasj
bánnahaš	bánnahasj
nuorahaš	nuorahasj
uhcahaš	uhtsahasj
láhkkehaš	láhkkehasj
áinnuhaš	ájnuhasj
háldejaš	hálldejasj
boldejaš	bålldejasj
láskejaš	lásskejasj
dullejaš	dullejasj
dulejaš	dulejasj
silke#badnejaš	silkke#baddnejasj
báidnejaš	bájnnejasj
vieljaš	vieljjasj
vuonjaš	vuonjasj
vuojaš	vuojasj
stuorra#vuojaš	stuorra#vuojasj
bihkaš	bihkasj
herodi^alaš	herude^alasj
syri^alaš-feniki^alaš	syre^alasj-feneke^alasj
antioki^alaš	anttioke^alasj
galile^alaš	galele^alasj
itali^alaš	itále^alasj
makedoni^alaš	makedone^alasj
etiopi^alaš	etiope^alasj
hebre^alaš	hebre^alasj
aleksandri^alaš	aleksandre^alasj
bere^alaš	bere^alasj
syri^alaš	syre^alasj
bulgári^alaš	bulggáre^alasj
samari^alaš	samáre^alasj
farise^alaš	farese^alasj
arimate^alaš	aremate^alasj
galati^alaš	galáte^alasj
arabalaš	arábalasj
nieidalaš	niejddalasj
gándalaš	gánddalasj
saddukealaš	saddukealasj
aramealaš	arámealasj
hål^øygalaš	hål^øygalasj
diakritihkalaš	diakretihkalasj
tessalonikalaš	tessalonikalasj
olgo#riikkalaš	ålggo#rijkalasj
heakkalaš	hiekkalasj
greikalaš	grejkkalasj
duiskalaš	dujsskalasj
dánskalaš	dánsskalasj
ránskalaš	ránsskalasj
beallalaš	biellalasj
katolalaš	katulalasj
dammalaš	dammalasj
sodomalaš	sådumalasj
pakistanalaš	pakestanalasj
atenalaš	atenalasj
čielge#suonalaš	tjielgge#suonalasj
ty^atiralaš	ty^ateralasj
epikuralaš	epekuralasj
gursalaš	gurssalasj
gerasalaš	gerásalasj
sosi^al#demo^kráhtalaš	såse^al#demo^kráhtalasj
korintalaš	kårentalasj
egyptalaš	egyptalasj
hammerfeastalaš	hammerfeastalasj
hámmárfeastalaš	hámmárfeastalasj
heasttalaš	hiestalasj
filistalaš	filestalasj
germanisttalaš	germanistalasj
kristtalaš	kristalasj
partalaš	parttalasj
nuortalaš	nuorttalasj
generatiivalaš	generatijvalasj
substantiivvalaš	substantijvvalasj
moablaš	moablasj
lehablaš	leháblasj
arvadlaš	arvvadlasj
derbelaš	derbbelasj
bieđđilaš	bieddelasj
fanas#gieddilaš	fanás#gieddelasj
šuđđilaš	sjuddelasj
suđđilaš	suddelasj
láddelaš	láddelasj
ludelaš	ludelasj
ládelaš	ládelasj
ofelaš	åfelasj
olmmái#vággelaš	ålmåj#vággelasj
bealaš	bielasj
čuohte#gielaš	tjuohte#gielasj
náhkkelaš	náhkkelasj
arkilaš	arkkelasj
birkelaš	birkkelasj
moskilaš	måsskelasj
beallelaš	biellelasj
oapmelaš	oabmelasj
suopmelaš	suobmelasj
suopmilaš	suobmelasj
ruota#suopmelaš	ruota#suobmelasj
sápmelaš	sábmelasj
mearra#sápmelaš	mierra#sábmelasj
badje#sápmelaš	badje#sábmelasj
johtti#sápmelaš	jåhtte#sábmelasj
davvi#sápmelaš	davve#sábmelasj
suonjil#sápmelaš	suonjel#sábmelasj
njávdán#sápmelaš	njávddán#sábmelasj
boazo#sápmelaš	boatso#sábmelasj
mearra#sámmelaš	mierra#sámmelasj
kyrenelaš	kyrenelasj
sinilaš	sinelasj
bárdnelaš	bárnnelasj
vuovde#láhppelaš	vuovdde#láhppelasj
mázelaš	mátselasj
ruoŧŧelaš	ruottelasj
ruoŧŧilaš	ruottelasj
hevilaš	hevelasj
hávvelaš	hávvelasj
kasluhlaš	kasluhlasj
naftuhlaš	naftuhlasj
korahlaš	kåråhlasj
durdnosleagilaš	durnnusleagilasj
romanilaš	råmånilasj
filippilaš	fileppilasj
girgašlaš	girggasjlasj
letušlaš	letusjlasj
amaleklaš	amáleklasj
isma^ellaš	issma^ellasj
isra^ellaš	isra^ellasj
ciellaš	tsiellasj
gárjillaš	gárjjellasj
hamlaš	hamlasj
adullamlaš	adullamlasj
emlaš	emlasj
edomlaš	edumlasj
leumlaš	leumlasj
elamlaš	elámlasj
anamlaš	anámlasj
kanaanlaš	kanaanlasj
midjanlaš	midjanlasj
kenlaš	kenlasj
kadmonlaš	kadmunlasj
ammonlaš	ammunlasj
finnmárkolaš	finnmárkolasj
buolaš	buolasj
idja#buolaš	idja#buolasj
aššurlaš	assjurlasj
amorlaš	amurlasj
kaftorlaš	kafturlasj
hagarlaš	hagárlasj
semarlaš	semárlasj
kenislaš	keneslasj
perislaš	pereslasj
nikolaoslaš	nikulaoslasj
efesoslaš	efesoslasj
jebuslaš	jebuslasj
ealáhuslaš	æláhuslasj
damaskuslaš	damáskuslasj
kyproslaš	kypruslasj
patroslaš	patruslasj
suslaš	suslasj
hetlaš	hetlasj
nasaretlaš	nasáretlasj
hamatlaš	hamátlasj
árbbolaš	árbulasj
ráidolaš	rájddulasj
sirdolaš	sirddulasj
sirddolaš	sirdulasj
láigolaš	lájggulasj
lihtto#láigolaš	lihtto#lájggulasj
golgolaš	gålggulasj
eatnan#golgolaš	iednan#gålggulasj
gárgolaš	gárggulasj
konkursa#velggolaš	kånkursa#velgulasj
porsáŋgulaš	pårssåŋgulasj
sogolaš	sågulasj
vašolaš	vasjulasj
niehkulaš	niehkulasj
bálkkolaš	bálkulasj
beaive#bálkkolaš	biejvve#bálkulasj
finnmárkulaš	finnmárkulasj
dálolaš	dálulasj
smávva#dálolaš	smávva#dálulasj
albmulaš	almmulasj
deatnulaš	diednulasj
ainolaš	ajnulasj
gáidnulaš	gájnnulasj
gávpolaš	gávppulasj
ieš#visolaš	iesj#visulasj
osolaš	åsulasj
viesso#osolaš	viesso#åsulasj
lihtolaš	lihtulasj
sáhttolaš	sáhttulasj
gievvulaš	gievvulasj
judálaš	judálasj
juvddálaš	juvdálasj
heađálaš	hædálasj
refalaš	refálasj
sifalaš	sifálasj
filosofálaš	filusofálasj
bahálaš	bahálasj
behálaš	behálasj
bajálaš	bajálasj
vašálaš	vasjálasj
amerihkálaš	amerihkálasj
náhkálaš	náhkálasj
mátkkálaš	mátkkálasj
guhke#mátkkálaš	guhke#mátkkálasj
bupmálaš	bubmálasj
oppa#máilmmálaš	åppå#májlmmálasj
gummálaš	gummálasj
bárdnálaš	bárnnálasj
mánnálaš	mánnálasj
gávppálaš	gávpálasj
smávva#gávppálaš	smávva#gávpálasj
gurpe#gávppálaš	gurppe#gávpálasj
johtti#gávppálaš	jåhtte#gávpálasj
sálaš	sálasj
kretalaš	kretálasj
spihtálaš	spihtálasj
skytalaš	skytálasj
sogalaš	sågålasj
lahka#sogalaš	lahka#sågålasj
romalaš	råmålasj
skoltalaš	skålltålasj
stoalaš	stålasj
čiehčamaš	tjiehtjamasj
čiehččamaš	tjiehttjamasj
runtamaš	runttamasj
čihččemaš	tjihttjemasj
váhnemaš	váhnemasj
gorremaš	gårremasj
imaš	imasj
almmaš	almasj
gearpmaš	giermasj
veaike#gearpmaš	viejkke#giermasj
bostta#gearpmaš	båstå#giermasj
genddomaš	gendumasj
rumaš	rumasj
goarrámaš	goarrámasj
huonaš	huonasj
náránaš	náránasj
gahcepaš	gahtsepasj
gaccepaš	gattsepasj
vuohpaš	vuohpasj
ráppaš	ráppasj
cizopaš	tsitsupasj
áhpparaš	áhpparasj
bearaš	bierasj
giella#bearaš	giella#bierasj
unnoraš	unnurasj
báhpa#čehporaš	báhpa#tjehpurasj
návrraš	návrasj
anáraš	anárasj
skihpáraš	skihpárasj
eahpáraš	æhpárasj
nammasaš	nammasasj
gazzaš	gadtsasj
unna#gaccaš	unna#gattsasj
uhca#gaccaš	uhtsa#gattsasj
fárrosaš	fárrusasj
sadjásaš	sadjásasj
eana#doallo#sadjásaš	iena#doallo#sadjásasj
ráhkkásaš	ráhkkásasj
riikka#vuollásaš	rijka#vuollásasj
sásaš	sásasj
ovdasaš	åvddåsasj
lasttaš	lastasj
čála#oahppavaš	tjála#oahppavasj
gámmár#oahppavaš	gámmár#oahppavasj
kámmár#oahppavaš	kámmár#oahppavasj
johttevaš	jåhttevasj
dáivvaš	dájvasj
ruvaš	ruvasj
seaŋaš	sieŋasj
vuoiŋŋaš	vuojŋasj
gáibbeš	gájbesj
orbbeš	årbesj
ovdeš	åvddesj
viđeš	videsj
verddeš	verdesj
guđeš	gudesj
čuđeš	tjudesj
lovddeš	låvdesj
lageš	lagesj
bárggeš	bárgesj
stálo#bárggeš	stálo#bárgesj
logeš	lågesj
njelješ	njeljjesj
gižeš	gitjesj
čižeš	tjitjesj
behkeš	behkesj
cekkeš	tsekkesj
herkkeš	herkesj
čeŋkkeš	tjeŋkesj
naleš	nalesj
loavdda#naleš	loavda#nalesj
beleš	belesj
spileš	spilesj
galleš	gallesj
jalleš	jallesj
luleš	lulesj
doleš	dålesj
golmmeš	gålmesj
unna#bummeš	unna#bummesj
uhca#bummeš	uhtsa#bummesj
jumeš	jumesj
jámeš	jámesj
ganeš	ganesj
ganiš	ganesj
golnneš	gålnesj
gáneš	gánesj
curreš	tsurresj
oreš	åresj
gacceš	gattsesj
gávcceš	gávttsesj
ovcceš	åvttsesj
unna#bastteš	unna#bastesj
uhca#bastteš	uhtsa#bastesj
guvtteš	guvtesj
ovtteš	åvtesj
gádde#buvveš	gádde#buvvesj
maŋeš	maŋesj
maŋŋeš	maŋŋesj
bárefuoš	bárefuosj
bártnehuoš	bárnehuosj
bárehuoš	bárehuosj
albmáhuoš	almmáhuosj
mánáhuoš	mánáhuosj
olbmáhuoš	ålmmåhuosj
jámeškuoš	jámesjkuosj
heabuš	hiebusj
vuolebuš	vuolebusj
vuolibuš	vuolebusj
beibboš	bejbusj
golle#beibboš	gålle#bejbusj
rukses#beibboš	rukses#bejbusj
ruoná#beibboš	ruoná#bejbusj
seaibbuš	siejbusj
unna#trumbboš	unna#trumbusj
bađoš	badusj
bađuš	badusj
spálfo#bađuš	spálffo#badusj
goidoš	gåjddusj
mieđuš	miedusj
gudne#mieđuš	guddne#miedusj
fuđoš	fudusj
báđoš	bádusj
gutna#báđoš	gudna#bádusj
gálgoš	gálggusj
gárgoš	gárggusj
bávgoš	bávggusj
čáhce#bávgoš	tjáhtse#bávggusj
rávgoš	rávggusj
rovgoš	råvggusj
olggoš	ålgusj
guodd#olggoš	guodd#ålgusj
oai#vuloš#olggoš	oaj#vulusj#ålgusj
jorbadas#olggoš	jårbbådas#ålgusj
barggoš	bargusj
bajoš	bajusj
bajuš	bajusj
hejoš	hejusj
áhkoš	áhkusj
beškkoš	besjkusj
gietkkuš	gietkkusj
ruotkkuš	ruotkkusj
mátkkuš	mátkkusj
šákkoš	sjákkusj
siskkoš	siskusj
juolgeluš	juolggelusj
siskeluš	sisskelusj
siskiluš	sisskelusj
bátneluš	bádnelusj
oaiveluš	oajvvelusj
sulloš	sullusj
vuoluš	vuolusj
vuloš	vulusj
skuvlla#vuloš	skuvla#vulusj
eatnan#vuloš	iednan#vulusj
oaiv#vuloš	oajv#vulusj
bajáluš	bajálusj
figgamuš	figgamusj
viggamuš	viggamusj
váfodan#viggamuš	váfudan#viggamusj
galgamuš	galggamusj
dadjamuš	dadjamusj
viežžamuš	viedtjamusj
rahčamuš	rahtjamusj
dahkamuš	dahkamusj
juhkamuš	juhkamusj
alkohovla#juhkamuš	alkkuhovla#juhkamusj
dutkamuš	dutkamusj
ballamuš	ballamusj
hállamuš	hállamusj
soahpamuš	soahpamusj
tariffa#soahpamuš	tareffa#soahpamusj
ráfi#soahpamuš	ráfe#soahpamusj
rádje#soahpamuš	rádje#soahpamusj
virge#eakto#soahpamuš	virgge#iekto#soahpamusj
gaskaneas#soahpamuš	gasskaneas#soahpamusj
ealáhus#soahpamuš	æláhus#soahpamusj
gáhtamuš	gáhtamusj
smiehttamuš	smiehttamusj
njuovvamuš	njuovvamusj
boaldimuš	boalldemusj
birgemuš	birggemusj
báhčimuš	báhtjemusj
siskkimuš	siskemusj
sállemuš	sállemusj
manimuš	manemusj
monimuš	månemusj
lasse#monimuš	lasse#månemusj
dahku#monimuš	dahko#månemusj
máksimuš	máksemusj
boahtimuš	boahtemusj
álgo#boahtimuš	álggo#boahtemusj
diktemuš	diktemusj
fáktemuš	fáktemusj
giitimuš	gijttemusj
láitimuš	lájttemusj
olmmoš	ålmusj
nieida#olmmoš	niejdda#ålmusj
fága#olmmoš	fága#ålmusj
headja#olmmoš	hiedja#ålmusj
alla#olmmoš	alla#ålmusj
doaibma#olmmoš	doajmma#ålmusj
albma#olmmoš	almma#ålmusj
aviisa#olmmoš	avijsa#ålmusj
mátta#olmmoš	mátta#ålmusj
sátta#olmmoš	sátta#ålmusj
vealge#olmmoš	vielgge#ålmusj
virge#olmmoš	virgge#ålmusj
badje#olmmoš	badje#ålmusj
ahke#olmmoš	ahke#ålmusj
juohke#olmmoš	juohke#ålmusj
bátne#olmmoš	bádne#ålmusj
bárdne#olmmoš	bárnne#ålmusj
bassi#olmmoš	basse#ålmusj
meahcce#olmmoš	miehttse#ålmusj
sahte#olmmoš	sahte#ålmusj
báike#gotte#olmmoš	bájkke#gåtte#ålmusj
luohttámuš#olmmoš	luohttámusj#ålmusj
almmái#olmmoš	almáj#ålmusj
olmmái#olmmoš	ålmåj#ålmusj
eaŋkal#olmmoš	ieŋkkal#ålmusj
vástidan#olmmoš	vásstedan#ålmusj
vuolggahan#olmmoš	vuolgahan#ålmusj
namma#vuolggahan#olmmoš	namma#vuolgahan#ålmusj
lottežan#olmmoš	låttetjan#ålmusj
loddelan#olmmoš	låddelan#ålmusj
gárren#olmmoš	gárren#ålmusj
vázzin#olmmoš	vádtsen#ålmusj
nisson#olmmoš	nissun#ålmusj
dievdo#olmmoš	dievddo#ålmusj
álgo#olmmoš	álggo#ålmusj
golgo#olmmoš	gålggo#ålmusj
girko#olmmoš	girkko#ålmusj
kirko#olmmoš	kirkko#ålmusj
dállo#olmmoš	dállo#ålmusj
dálu#olmmoš	dálo#ålmusj
vierro#olmmoš	vierro#ålmusj
olles#olmmoš	ålles#ålmusj
ráves#olmmoš	ráves#ålmusj
rávis#olmmoš	ráves#ålmusj
čáhce#gat#olmmoš	tjáhtse#gat#ålmusj
goađe#lut#olmmoš	goade#lut#ålmusj
ámmát#olmmoš	ámmát#ålmusj
mánná#olmmoš	mánná#ålmusj
ovda#olmmoš	åvddå#ålmusj
nubbin#ovda#olmmoš	nubben#åvddå#ålmusj
olbmoš	ålmmusj
vuomuš	vuomusj
derpmoš	dermusj
genddomuš	gendumusj
cuoigumuš	tsuojggumusj
áigumuš	ájggumusj
buotnjomuš	buodnjumusj
buotnjumuš	buodnjumusj
čuožžumuš	tjuodtjumusj
oskumuš	åsskumusj
boaibmumuš	boajmmumusj
átnumuš	ádnumusj
sárdnumuš	sárnnumusj
goarrumuš	goarrumusj
dáhttumuš	dáhttumusj
čuovvumuš	tjuovvumusj
addámuš	addámusj
váidámuš	vájddámusj
vuordámuš	vuorddámusj
boaldámuš	boalldámusj
vuodjámuš	vuodjámusj
bahčámuš	bahtjámusj
báhčámuš	báhtjámusj
cealkámuš	tsælkkámusj
vuoste#cealkámuš	vuosste#tsælkkámusj
veto-cealkámuš	veto-tsælkkámusj
gillámuš	gillámusj
čállámuš	tjállámusj
eallámuš	ællámusj
atnámuš	adnámusj
oaidnámuš	oajnnámusj
máksámuš	máksámusj
bálká#máksámuš	bálkká#máksámusj
luohttámuš	luohttámusj
eahpe#luohttámuš	iehpe#luohttámusj
ieš#luohttámuš	iesj#luohttámusj
váldo#luohttámuš	válldo#luohttámusj
moaitámuš	moajttámusj
giitámuš	gijttámusj
láitámuš	lájttámusj
oaivámuš	oajvvámusj
čearda#oaivámuš	tjierdda#oajvvámusj
váldo#oaivámuš	válldo#oajvvámusj
dovdamuš	dåvddåmusj
giella#dovdamuš	giella#dåvddåmusj
ášše#dovdamuš	ássje#dåvddåmusj
bohčámuš	båhtjåmusj
lohkamuš	låhkåmusj
borramuš	bårråmusj
hapmo#borramuš	habmo#bårråmusj
vegetar#borramuš	vegetar#bårråmusj
fiber#borramuš	fiber#bårråmusj
ohcamuš	åhtsåmusj
pateanta#ohcamuš	pateanta#åhtsåmusj
ednoš	eddnusj
njunuš	njunusj
duohpuš	duohpusj
fuohpuš	fuohpusj
náhpoš	náhpusj
sohkar#náhpoš	såhkår#náhpusj
náppoš	náppusj
bátneruš	bádnerusj
gunne#biroš	gunne#birusj
viroš	virusj
guolbba#viroš	guolba#virusj
uhca#viroš	uhtsa#virusj
gádde#viroš	gádde#virusj
jeagge#viroš	jiegge#virusj
meahcce#viroš	miehttse#virusj
riddo#viroš	riddo#virusj
suotnjo#viroš	suodnjo#virusj
duottar#viroš	duottar#virusj
fiervá#viroš	fiervvá#virusj
beasuš	biesusj
bohtoš	båhtusj
bearttuš	biertusj
rattuš	rattusj
oaivvuš	oajvusj
jávrre#oaivvuš	jávre#oajvusj
leivvoš	lejvusj
civka#leivvoš	tsivkka#lejvusj
vuovde#civka#leivvoš	vuovdde#tsivkka#lejvusj
riddo#civka#leivvoš	riddo#tsivkka#lejvusj
duottar#civka#leivvoš	duottar#tsivkka#lejvusj
rukses#civka#leivvoš	rukses#tsivkka#lejvusj
giedde#civkka#leivvoš	giedde#tsivka#lejvusj
vuovde#civkka#leivvoš	vuovdde#tsivka#lejvusj
boađđo#civkka#leivvoš	boaddo#tsivka#lejvusj
niito#civkka#leivvoš	nijtto#tsivka#lejvusj
rukses#civkka#leivvoš	rukses#tsivka#lejvusj
vuokta#leivvoš	vuokta#lejvusj
meahcce#leivvoš	miehttse#lejvusj
čoarvvuš	tjoarvusj
soarvvuš	soarvusj
searvvuš	siervusj
sáme#searvvuš	sáme#siervusj
maŋuš	maŋusj
unna#niibbáš	unna#nijbásj
buoiddáš	buojdásj
guovddáš	guovdásj
medi^a#guovddáš	mede^a#guovdásj
dearvvašvuođa#guovddáš	diervasjvuoda#guovdásj
etno#musihkka#guovddáš	edno#musehkka#guovdásj
giella#guovddáš	giella#guovdásj
skuvla#guovddáš	skuvlla#guovdásj
vokála#guovddáš	våkåla#guovdásj
konsonánta#guovddáš	kånssunánta#guovdásj
tele#guovddáš	tele#guovdásj
gili#guovddáš	gile#guovdásj
eapme#guovddáš	iebme#guovdásj
symmetri#guovddáš	symmetre#guovdásj
kriminal#politi#guovddáš	krimenal#pålete#guovdásj
vánddardan#guovddáš	vándardan#guovdásj
cirggan#guovddáš	tsirgan#guovdásj
ássan#guovddáš	ássan#guovdásj
vuoigŋan#guovddáš	vuojŋŋan#guovdásj
liggen#guovddáš	liggen#guovdásj
skuvlen#guovddáš	skuvllen#guovdásj
fidno#skuvlen#guovddáš	fiddno#skuvllen#guovdásj
telefon#guovddáš	telefon#guovdásj
luonddu#guovddáš	luondo#guovdásj
kommando#guovddáš	kåmmåndo#guovdásj
oahppo#neavvo#guovddáš	oahppo#nievvo#guovdásj
registtar#guovddáš	regestar#guovdásj
doavtter#guovddáš	doavter#guovdásj
kultur#guovddáš	kultur#guovdásj
ruovddáš	ruovdásj
heađáš	hædásj
gáđffáš	gádffásj
čuoggáš	tjuoggásj
jalggáš	jalgásj
juolggáš	juolgásj
duogáš	duogásj
čuovggáš	tjuovgásj
lágáš	lágásj
eagáš	ægásj
leagáš	lægásj
baháš	bahásj
veháš	vehásj
veaháš	væhásj
bajáš	bajásj
eana#bajáš	iena#bajásj
eanan#bajáš	ienan#bajásj
mollanan#bajáš	mållånan#bajásj
sis#bajáš	sis#bajásj
soajáš	soajásj
ádjáš	ádjásj
uhca#diljáš	uhtsa#diljjásj
njealjáš	njæljjásj
manjáš	manjásj
kránnjáš	kránnjásj
seavnnjáš	sævnjásj
girjjáš	girjásj
sealle#cižáš	sielle#tsitjásj
fiskes#cižáš	fisskes#tsitjásj
rievssat#cižáš	rievsat#tsitjásj
oaččáš	oattjásj
čoahkáš	tjoahkásj
suolo#čoahkáš	suolo#tjoahkásj
juhkkáš	juhkkásj
geasse#juhkkáš	giesse#juhkkásj
seakkáš	sækkásj
goaskkáš	goaskásj
muoskkáš	muoskásj
fásto#láskáš	fássto#lásskásj
láskkáš	láskásj
fásto#láskkáš	fássto#láskásj
aláš	alásj
čázi#aláš	tjátse#alásj
oarpmealáš	oarmealásj
liidn%#elláš	lijnn%#ellásj
liin-elláš	lijn-ellásj
liidn-elláš	lijnn-ellásj
cielláš	tsiellásj
vuoláš	vuolásj
eatnan#vuoláš	iednan#vuolásj
muđon#vuoláš	mudun#vuolásj
dábáláš	dábálásj
dáláš	dálásj
oarbme#bealáš	oarmme#bælásj
oam#bealáš	oam#bælásj
boaimmáš	boajmásj
ruošša#boaimmáš	ruossja#boajmásj
guoimmáš	guojmásj
čáhce#almmáš	tjáhtse#almásj
njammáš	njammásj
albmáš	almmásj
eatnáš	ædnásj
ránnáš	ránnásj
bártnáš	bárnásj
mánáš	mánásj
beanáš	bænásj
bás#diehpáš	bás#diehpásj
suohpáš	suohpásj
oappáš	oappásj
suotnjo#liráš	suodnjo#lirásj
buoráš	buorásj
birráš	birrásj
náráš	nárásj
earáš	ærásj
siesáš	siesásj
beassáš	bæssásj
cizáš	tsitsásj
giega#cizáš	giega#tsitsásj
buoide#cizáš	buojdde#tsitsásj
muhkke#cizáš	muhkke#tsitsásj
upmol#cizáš	ubmul#tsitsásj
ummol#cizáš	ummul#tsitsásj
vilges#ummol#cizáš	vilgges#ummul#tsitsásj
biello#cizáš	biello#tsitsásj
fiskes#cizáš	fisskes#tsitsásj
ránes#cizáš	ránes#tsitsásj
rievssat#cizáš	rievsat#tsitsásj
čeazáš	tjætsásj
rásáš	rásásj
opmo#rásáš	åbmo#rásásj
muoŧáš	muotásj
rásttáš	rástásj
ráttáš	ráttásj
guovttáš	guovtásj
beaivváš	bæjvásj
gaska#ija#beaivváš	gasska#ija#bæjvásj
soarvváš	soarvásj
beavváš	bævvásj
maŋáš	maŋásj
saŋáš	saŋásj
seakŋáš	sægŋásj
seaŋáš	sæŋásj
bođaš	bådåsj
liige#dolggáš	lijgge#dålgåsj
jogaš	jågåsj
rogaš	rågåsj
goahte#goljaš	goahte#gåljjåsj
lojáš	låjåsj
goikkáš	gåjkåsj
gollaš	gållåsj
golláš	gållåsj
ája#golláš	ája#gållåsj
čalbme#golláš	tjalmme#gållåsj
olbmáš	ålmmåsj
otnáš	ådnåsj
moraš	måråsj
ovddas#moraš	åvdås#måråsj
sosiála#ovddas#moraš	sosial#åvdås#måråsj
losáš	låsåsj
dálve#losáš	dálvve#låsåsj
lottáš	låttåsj
beaive#lottáš	biejvve#låttåsj
bovttáš	båvtåsj
mái	máj
almmái	almáj
láhka#almmái	láhka#almáj
gaska#almmái	gasska#almáj
leaska#almmái	liesska#almáj
spealla#almmái	spiella#almáj
skuvla#almmái	skuvlla#almáj
doaibma#almmái	doajmma#almáj
boasta#almmái	boassta#almáj
poasta#almmái	poassta#almáj
lávde#almmái	lávdde#almáj
virge#almmái	virgge#almáj
ášše#almmái	ássje#almáj
vuoigatvuođa#ášše#almmái	vuojggatvuoda#ássje#almáj
geavaheaddji#ášše#almmái	gievaheaddje#ássje#almáj
bárdne#almmái	bárnne#almáj
sárdne#almmái	sárnne#almáj
gávpe#almmái	gávppe#almáj
ieš#almmái	iesj#almáj
bargo#almmái	barggo#almáj
dálu#almmái	dálo#almáj
soagŋo#almmái	soaggŋo#almáj
sáttat#almmái	sáttat#almáj
ámmát#almmái	ámmát#almáj
masai	masáj
olmmái	ålmåj
dieđa#olmmái	dieda#ålmåj
biegga#olmmái	biegga#ålmåj
láhka#olmmái	láhka#ålmåj
gaska#olmmái	gasska#ålmåj
leaska#olmmái	liesska#ålmåj
spealla#olmmái	spiella#ålmåj
skuvla#olmmái	skuvlla#ålmåj
doaibma#olmmái	doajmma#ålmåj
aviisa#olmmái	avijsa#ålmåj
mákta#olmmái	mákta#ålmåj
boasta#olmmái	boassta#ålmåj
sátta#olmmái	sátta#ålmåj
ráđđe#olmmái	rádde#ålmåj
virge#olmmái	virgge#ålmåj
badje#olmmái	badje#ålmåj
ášše#olmmái	ássje#ålmåj
vuoigatvuođa#ášše#olmmái	vuojggatvuoda#ássje#ålmåj
geavaheaddji#ášše#olmmái	gievaheaddje#ássje#ålmåj
bárdne#olmmái	bárnne#ålmåj
sárdne#olmmái	sárnne#ålmåj
gávpe#olmmái	gávppe#ålmåj
várre#olmmái	várre#ålmåj
bassi#olmmái	basse#ålmåj
oasse#olmmái	oasse#ålmåj
čáhce#olmmái	tjáhtse#ålmåj
láhka#riekte#olmmái	láhka#riekte#ålmåj
oaive#olmmái	oajvve#ålmåj
searve#olmmái	siervve#ålmåj
